match_id,hero_0,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,radiant_win
4109497203,100,121,8,119,61,33,88,17,47,84,True
4109018314,9,37,42,21,6,61,14,63,17,5,False
4108891211,22,48,5,7,99,104,26,29,20,51,True
4107169813,14,42,17,1,26,32,86,75,7,59,False
4105812610,86,21,32,22,54,5,42,74,7,81,True
4104450801,3,5,67,121,17,59,21,119,7,44,True
4102184219,27,96,83,19,70,26,41,14,74,58,False
4102099017,51,44,87,73,57,31,21,7,2,1,True
4102080804,110,119,17,37,67,26,4,42,95,3,True
4100420508,82,21,56,7,31,67,110,37,17,108,False
4099506707,96,5,41,74,14,88,12,114,119,39,False
4099029706,63,74,85,14,7,88,67,31,110,61,True
4097651214,97,119,19,58,59,104,42,98,9,5,True
4097421616,41,36,31,100,17,75,56,121,8,73,False
4097337515,30,98,7,73,41,1,86,34,14,23,True
4094249210,39,102,42,20,67,25,7,63,6,75,False
4148930009,23,32,2,11,9,14,106,70,86,21,True
4148222300,121,67,110,9,86,14,33,47,92,45,False
4147102215,5,41,110,19,8,121,70,75,74,88,False
4147089210,22,86,63,2,14,64,12,34,75,7,True
4146980714,20,21,45,59,6,97,17,62,8,75,True
4146645216,9,88,22,17,42,67,74,7,23,79,True
4146577201,40,7,110,46,67,22,33,14,93,5,False
4145102806,114,83,97,33,22,121,75,44,104,37,True
4141348609,26,63,61,14,93,68,34,42,86,21,True
4141129015,73,36,110,121,5,90,14,96,22,67,False
4141105105,14,10,74,61,119,121,42,110,18,66,False
4140317713,83,9,64,74,1,31,63,16,19,44,False
4139953611,9,6,22,121,32,71,41,29,25,14,False
4139139513,109,71,83,30,1,22,114,90,103,84,True
4137447405,113,14,42,35,85,76,7,5,70,102,False
4136643009,101,2,8,14,25,30,92,110,6,83,False
4136376417,32,14,67,9,4,114,5,110,71,22,False
4136223718,83,25,41,87,9,1,22,110,121,85,False
4136063711,104,14,64,39,109,42,112,31,25,93,True
4135904509,64,4,12,3,61,83,32,21,114,56,True
4135746217,40,84,74,109,22,32,42,39,75,119,False
4133631512,17,63,75,6,83,68,74,121,2,70,False
4133066502,104,70,112,14,61,67,22,50,91,99,True
4132068703,95,83,78,41,74,4,63,16,110,9,True
4131875500,37,9,2,104,83,74,99,112,59,21,False
4131121504,112,114,108,17,42,82,63,7,27,70,False
4130841417,34,70,67,86,89,98,20,22,7,82,True
4130786007,7,106,73,21,63,3,78,32,54,34,True
4130466705,63,71,19,111,82,27,110,4,39,7,False
4126002315,9,48,121,86,110,27,19,75,77,63,True
4125759715,121,59,32,9,109,20,31,63,74,70,True
4125521516,106,23,112,119,32,11,63,68,14,8,True
4124721405,85,113,2,31,41,121,73,32,21,8,True
4123725504,12,14,4,61,16,63,73,76,5,85,True
4122680609,56,101,7,59,29,73,86,121,42,48,True
4122619619,67,4,32,121,22,2,8,14,58,109,True
4121842706,34,14,101,119,77,75,17,63,46,71,True
4121429301,85,26,7,25,52,37,56,29,64,5,True
4120749414,119,46,32,1,21,41,7,67,5,22,False
4120722305,21,62,69,78,68,119,106,120,40,7,False
4120718903,35,5,74,7,63,73,121,21,41,36,False
4120578407,23,74,77,32,2,48,83,119,106,36,True
4117430000,14,77,70,42,31,67,32,58,74,26,True
4116780104,19,12,3,17,52,75,73,7,110,56,False
4116600719,69,31,67,119,113,21,110,35,26,86,True
4115575910,83,22,36,63,101,9,121,31,42,109,True
4115121300,41,16,58,91,23,42,97,101,7,108,False
4114792217,119,22,32,84,35,74,21,2,56,62,True
4114415202,67,92,14,33,19,113,63,112,121,6,True
4113576205,64,121,42,17,67,83,30,21,20,74,True
4111989007,74,70,103,14,98,67,86,21,106,88,False
4111371105,54,17,89,119,19,20,7,8,42,76,False
4109355101,17,99,5,12,14,71,32,46,68,70,True
4109187809,4,42,58,74,7,19,73,86,23,12,True
4109188601,56,83,42,34,14,23,70,48,12,84,True
4107555515,70,19,36,86,71,22,8,57,14,81,False
4105545813,7,42,84,45,34,20,56,58,19,114,True
4102103313,36,86,68,10,21,107,83,5,67,56,False
4101926901,12,121,40,36,82,21,106,104,32,72,True
4100663612,14,12,3,19,114,109,23,32,119,110,True
4100335617,14,59,56,100,19,42,121,9,27,25,True
4099170213,121,82,9,119,41,86,19,75,22,4,True
4098769905,75,32,41,7,17,63,57,31,12,74,True
4097866604,67,13,28,34,86,9,15,5,72,69,False
4097848509,5,31,102,56,63,121,120,14,20,4,True
4097850614,14,99,8,64,17,7,67,27,9,34,True
4097303807,5,120,27,82,93,4,58,110,14,17,False
4096785405,7,46,67,119,101,35,109,19,30,71,False
4096471716,74,22,7,36,70,68,49,58,86,67,True
4095644919,74,12,9,14,75,110,45,6,42,53,False
4093763810,12,121,51,74,119,31,75,17,70,42,True
4154320919,14,5,7,56,59,67,99,47,100,31,True
4153925116,32,27,19,17,70,54,86,98,85,59,True
4153927915,3,56,93,14,19,9,121,33,59,34,False
4152604402,63,70,75,17,86,114,121,7,83,34,False
4151628907,63,31,4,2,7,110,78,9,19,88,False
4151184115,20,17,6,26,9,82,119,84,42,67,False
4150849610,11,102,30,36,70,31,2,109,17,110,True
4154023317,84,110,41,34,107,64,70,22,63,83,True
4153941418,70,7,75,74,42,11,98,97,21,67,True
4153649910,21,97,36,86,27,45,85,63,109,84,False
4151587509,74,7,75,106,2,17,48,87,81,45,True
4151031902,92,4,110,42,100,36,70,74,32,91,True
4150214011,22,14,27,114,96,5,8,108,113,7,True
4150182211,70,101,77,39,27,63,45,106,7,3,True
4148713204,8,74,2,7,31,95,42,14,25,112,True
4146113216,121,8,58,14,43,56,87,63,119,106,False
4145713502,12,14,114,25,53,1,112,36,46,32,False
4145547418,64,22,27,63,12,7,42,5,6,82,True
4145325104,71,9,12,56,86,75,106,14,65,54,False
4145228505,36,10,7,25,85,9,83,82,8,31,False
4144839000,14,34,63,75,70,8,74,119,110,42,True
4144385800,114,2,58,4,101,22,21,84,42,95,False
4143930312,7,121,50,114,70,82,54,49,32,14,True
4142833113,70,5,45,14,69,36,97,35,86,83,True
4142196015,112,67,45,96,100,64,32,36,25,22,False
4142158006,23,41,97,25,83,35,14,99,75,42,False
4141178318,83,5,41,59,27,6,14,20,63,35,True
4141104215,48,7,38,45,14,119,85,36,42,5,False
4139629709,41,27,106,97,110,70,7,34,100,9,True
4138485618,95,9,101,23,50,110,48,75,120,17,True
4137675911,85,70,8,75,74,17,19,71,105,12,True
4136447717,12,83,17,75,15,31,8,36,110,88,False
4136390700,34,114,32,27,14,74,42,7,109,75,True
4135886903,75,45,70,22,108,114,121,16,9,47,True
4134593609,2,74,109,100,110,56,71,120,64,34,True
4134491318,27,7,19,74,63,61,85,40,106,86,True
4133449315,7,72,84,22,106,41,2,14,45,3,False
4133103201,67,78,70,27,14,83,110,59,7,73,False
4132199316,17,63,53,74,7,32,21,1,73,36,False
4132077015,110,97,67,75,11,56,94,78,3,7,True
4130935908,100,7,34,95,119,26,56,6,70,5,False
4130509606,42,27,20,11,36,21,75,3,9,12,True
4101184114,70,121,63,36,73,19,7,42,12,14,True
4100447603,114,26,34,14,70,67,22,19,37,7,False
4100092107,17,27,114,99,20,7,22,121,42,78,False
4098753709,63,51,12,72,20,26,4,7,45,67,True
4097892617,18,32,67,22,14,36,17,2,62,119,True
4097586303,75,106,86,36,32,63,7,82,21,42,True
4097370501,101,85,70,56,5,34,7,17,67,104,True
4096575208,6,36,22,7,58,25,8,32,29,5,False
4096231608,26,12,53,100,46,63,42,121,64,11,False
4095173109,101,17,2,121,67,21,7,1,42,73,False
4094386704,82,56,36,5,45,42,18,3,101,39,True
4093571612,7,8,74,20,59,96,22,121,67,112,False
4093452312,40,67,31,121,39,22,14,12,42,75,False
4129671507,10,23,49,7,20,72,5,14,17,84,True
4128164602,84,45,113,88,6,20,111,42,17,67,False
4128103111,14,20,19,6,58,25,56,62,90,13,True
4126630512,22,71,55,27,8,110,63,26,14,19,True
4126457902,74,86,54,14,41,45,121,67,21,19,True
4125937711,5,8,71,56,17,120,106,110,75,12,False
4125620101,71,106,63,25,107,83,59,36,100,22,False
4125497416,36,14,87,42,17,63,82,121,70,64,False
4125167504,27,5,113,36,41,8,102,63,14,106,True
4124922406,27,59,113,14,15,96,67,22,75,5,True
4124084416,63,95,100,27,39,70,36,7,56,5,True
4123990516,75,79,7,74,48,109,27,119,104,35,False
4122277407,93,65,106,33,14,87,9,41,11,62,False
4120953006,21,17,7,56,14,106,67,86,63,105,False
4120825302,119,48,106,21,14,12,75,5,7,74,False
4119996301,107,16,5,56,77,30,63,59,82,111,True
4119508419,83,79,63,22,17,5,106,21,7,56,True
4118780200,5,121,96,42,36,14,74,63,71,93,True
4118703605,33,5,63,100,106,119,14,42,1,4,False
4118705513,114,73,90,37,42,41,19,121,5,59,False
4118372914,112,14,18,36,17,22,62,1,20,21,False
4118332908,106,108,32,75,4,121,44,34,63,23,True
4117910904,33,36,95,20,69,100,42,70,90,34,False
4117162505,42,5,31,53,76,74,104,121,63,112,False
4116285016,8,5,7,21,74,67,100,78,4,119,False
4114374817,74,28,121,57,8,22,4,37,2,5,False
4113071414,112,74,9,6,121,81,110,4,67,36,True
4112952619,48,27,14,74,7,42,121,46,31,109,False
4112056219,121,37,17,9,63,70,74,86,7,56,False
4111408904,1,42,22,11,37,6,48,9,121,20,True
4110989019,88,119,22,73,18,75,40,1,45,74,True
4106537415,32,31,67,14,74,42,96,25,5,26,True
4103890909,12,2,27,92,119,34,5,42,87,67,True
4103881800,95,121,56,119,36,42,58,39,67,110,False
4102011102,70,7,21,114,9,5,14,63,74,67,False
4154069117,14,78,35,20,6,41,52,119,11,44,True
4150081403,26,42,28,76,14,96,121,20,84,12,False
4148438212,61,84,14,44,11,85,104,56,114,27,False
4147673904,100,35,34,19,5,75,2,12,17,50,False
4147590017,83,7,2,109,46,14,113,98,12,21,True
4147422417,70,20,31,59,73,46,7,121,44,14,True
4146717407,8,62,42,27,56,83,32,114,22,1,True
4144679210,63,22,83,36,121,74,21,112,6,19,True
4142511210,17,119,112,6,41,23,48,36,20,19,True
4141861514,30,14,59,34,63,74,67,27,71,7,False
4141581504,25,114,2,31,69,63,20,82,106,14,False
4140532101,4,26,83,59,74,56,114,78,27,14,False
4140362613,2,44,22,27,14,63,71,34,7,62,False
4139449809,19,1,28,112,74,32,21,4,17,5,False
4137296503,23,55,32,42,20,114,22,4,14,68,False
4133924209,14,96,3,95,4,112,35,20,110,42,True
4133437317,7,110,56,121,82,39,36,104,75,59,False
4132295109,84,83,10,78,61,14,46,68,74,121,False
4128555711,63,34,110,40,30,14,17,109,121,42,True
4127158602,17,26,7,86,104,20,15,100,6,34,True
4126962303,96,110,64,19,73,95,121,9,34,87,True
4126856404,26,114,74,69,75,73,64,22,7,63,False
4126389701,17,63,56,20,83,110,12,34,86,42,False
4125704002,34,63,6,27,85,84,96,74,2,44,True
4125455310,7,26,39,67,86,48,42,83,74,112,False
4125288606,74,41,5,99,14,88,17,9,101,84,True
4123604612,17,7,72,97,30,21,67,5,68,74,True
4122984514,67,27,36,7,86,6,63,110,40,33,False
4122272609,5,99,14,34,67,56,121,45,85,104,True
4121894603,101,39,67,42,26,25,32,75,12,33,True
4121802307,67,106,110,27,45,64,14,42,34,70,True
4121695609,42,39,110,26,56,9,121,4,12,119,False
4120884601,120,23,14,93,26,63,7,82,28,44,False
4117990411,12,86,68,53,55,9,17,7,14,93,False
4117477515,5,71,17,36,6,110,106,12,121,31,False
4115286314,97,17,12,3,119,74,42,1,52,75,False
4115058306,17,63,6,20,75,74,56,2,101,71,False
4114395118,21,32,30,121,12,114,14,42,27,55,True
4113761800,19,67,83,70,21,87,106,7,121,74,True
4112978915,5,106,17,14,32,36,74,7,42,27,False
4112368608,70,63,22,14,42,21,54,27,74,32,True
4111964704,7,63,5,93,11,8,121,112,16,25,True
4111477006,63,29,74,67,121,9,119,5,41,22,True
4111484902,32,71,104,34,110,73,23,88,101,7,True
4111437409,5,6,74,59,36,45,7,63,70,84,False
4111182702,64,42,19,56,121,100,119,83,44,34,False
4111023707,27,106,2,14,63,23,119,6,21,17,False
4110695716,106,75,121,63,70,83,17,110,112,44,True
4109726005,30,104,23,59,69,12,14,4,5,53,False
4105789802,75,42,17,9,119,74,84,63,56,121,True
4105681313,14,36,83,17,6,119,68,7,63,74,True
4105332315,54,5,36,7,106,66,26,113,61,58,True
4104207113,7,26,1,106,62,86,6,30,63,74,True
4103996719,110,5,81,74,104,14,40,73,66,9,False
4103857408,21,14,34,53,1,95,27,28,9,17,False
4102862016,20,58,7,73,80,121,74,64,84,70,False
4100727406,109,14,26,22,21,112,34,67,97,64,False
4099537312,67,75,62,42,36,54,86,69,121,82,True
4098821904,121,7,1,59,84,62,41,63,34,22,True
4097988307,6,2,26,27,34,88,84,41,7,74,True
4097843214,41,120,79,74,26,67,37,19,56,5,False
4097767419,74,70,42,89,4,7,12,39,20,32,False
4097026415,14,88,67,7,75,20,11,5,42,6,False
4096185705,95,64,42,21,7,12,84,75,121,114,False
4153588919,9,67,88,107,110,46,75,44,7,63,True
4152766608,31,63,42,85,74,2,119,17,70,32,True
4152444915,33,10,14,27,106,12,36,7,84,82,False
4151840511,58,35,21,44,93,63,8,71,5,95,False
4151734312,101,11,9,93,2,45,8,4,20,110,False
4151583802,32,110,75,36,21,114,86,113,70,63,True
4150952513,6,25,9,21,51,46,2,68,12,14,True
4150477000,6,46,96,100,26,19,27,36,17,75,False
4149310716,84,52,36,100,45,121,2,4,86,12,False
4147432016,20,23,74,10,42,48,73,63,31,84,False
4147370106,95,101,93,25,32,70,26,69,121,21,False
4146921604,4,39,19,99,14,86,30,35,109,104,True
4146537313,14,93,35,119,22,32,114,37,41,39,False
4146400711,73,5,106,19,110,36,7,75,25,12,True
4146149114,46,10,112,14,42,85,113,75,110,101,True
4144920306,110,6,27,83,11,37,14,67,32,43,False
4144055301,41,110,34,14,84,63,21,12,86,6,True
4142810606,112,110,8,74,83,84,23,61,85,63,False
4142538906,63,42,121,22,2,27,32,46,114,7,False
4140519707,21,74,87,100,41,121,30,18,85,83,False
4138502805,86,31,51,17,71,98,93,35,13,119,False
4137705607,92,19,113,26,83,106,32,30,7,41,True
4137226718,109,71,17,121,4,32,9,12,26,22,False
4137149502,7,48,34,112,9,8,17,86,119,19,True
4136894205,119,7,96,109,22,120,26,74,48,84,False
4136026812,42,36,110,27,67,35,83,90,41,74,False
4131862516,83,35,9,39,112,106,53,17,7,5,True
4117695218,61,7,63,110,114,86,4,83,84,34,False
4117392719,44,71,84,22,120,21,75,39,42,4,False
4115982402,5,4,114,75,48,120,7,109,100,26,True
4115279410,7,20,44,56,104,110,3,42,9,14,True
4115206606,70,42,22,121,23,74,9,2,75,67,True
4115051517,10,119,74,38,107,17,63,8,75,83,False
4114924309,20,42,70,56,52,12,82,7,64,119,False
4113691307,121,39,42,70,92,25,93,20,63,53,True
4113658913,39,7,44,41,110,106,40,14,9,107,True
4113610816,60,11,10,111,71,87,25,8,7,20,True
4113613716,56,17,30,42,20,75,58,64,92,6,False
4113063903,108,26,56,114,100,97,121,70,7,34,False
4109874103,70,94,86,100,77,34,68,14,107,41,False
4109306608,84,37,67,44,53,87,56,36,35,16,True
4108573519,67,22,119,34,63,121,12,14,17,26,True
4108579512,5,17,70,62,63,56,119,42,106,7,True
4108414308,42,70,7,25,75,74,28,86,14,82,True
4105979905,17,119,110,84,41,21,63,14,25,93,False
4105590403,74,119,99,67,84,62,9,35,30,2,True
4105425209,12,9,75,106,121,19,2,112,91,63,False
4105292101,67,120,62,76,7,114,27,121,70,106,True
4104697402,74,42,12,37,58,10,31,121,56,110,False
4104644011,59,63,7,6,20,22,56,31,71,78,True
4103536916,74,84,69,75,56,46,85,14,95,121,True
4102006915,34,64,106,21,121,42,85,98,22,5,False
4100568101,21,68,17,48,70,98,23,106,14,25,True
4100215914,74,114,70,81,44,7,20,121,22,4,True
4099097014,48,7,110,73,9,5,8,74,14,29,True
4097998313,20,21,32,14,12,28,31,9,70,34,True
4097937004,44,20,62,17,7,26,35,14,73,67,False
4097622713,8,5,7,73,40,75,4,70,61,14,False
4097472210,75,52,98,36,7,5,34,70,12,16,False
4093853200,70,74,56,102,3,82,88,75,67,83,True
4130043309,113,5,70,9,14,56,121,36,104,7,True
4128612918,59,5,63,106,84,112,62,11,4,7,True
4128209403,20,21,9,17,6,121,95,5,63,106,False
4127786601,45,101,12,73,27,8,71,22,2,68,False
4127169808,83,56,47,7,42,19,17,14,87,114,True
4126725217,69,41,17,121,45,27,97,95,70,9,False
4126654610,29,5,100,22,48,86,82,67,31,75,False
4124136902,53,75,61,93,85,112,9,6,51,47,False
4123698203,44,121,110,20,14,65,75,74,71,9,True
4123537109,121,34,8,38,114,70,22,79,32,93,False
4122764817,47,7,30,73,10,83,52,63,41,27,True
4122601913,14,21,5,70,67,7,8,99,27,22,True
4121732506,23,95,88,84,74,92,110,34,63,32,False
4121108600,3,110,11,93,19,75,114,9,34,7,True
4120617909,56,64,36,53,45,75,84,114,34,98,True
4154298113,23,44,34,96,20,64,22,9,32,30,False
4153546218,99,83,79,11,109,76,36,94,32,90,True
4152269713,21,63,5,14,86,9,27,99,74,7,False
4151098808,27,34,93,83,22,4,42,5,90,17,True
4151028103,110,20,42,77,70,26,114,63,11,108,True
4150844912,8,2,3,9,17,78,32,74,30,54,True
4150426219,7,39,41,30,74,17,121,84,85,12,False
4150290411,8,71,45,106,75,22,7,10,17,36,True
4149913202,121,6,74,63,27,111,71,9,46,67,False
4149890912,59,75,6,63,14,83,19,31,46,22,True
4149783514,78,45,5,7,95,110,83,36,121,4,True
4148858919,67,119,65,88,46,70,13,31,73,7,False
4148743708,84,32,10,42,64,14,41,48,83,36,False
4148490603,61,7,32,110,18,81,92,9,62,26,True
4148288101,63,6,14,20,17,64,34,48,41,21,True
4147912417,102,7,106,101,17,67,75,36,14,59,True
4147205205,10,34,42,3,119,8,17,121,45,64,True
4146492301,6,119,9,19,7,61,112,1,110,71,False
4146365305,8,14,86,17,78,26,112,110,76,81,True
4144379508,20,104,72,14,17,21,23,35,84,74,True
4141709610,101,70,75,121,96,63,7,2,12,27,True
4141387807,6,32,25,114,20,9,22,74,12,84,False
4141033910,32,101,109,14,22,71,70,19,63,42,True
4140172119,108,110,12,75,7,106,70,74,109,112,True
4139094301,101,14,45,12,7,93,63,62,17,27,False
4139027607,7,69,74,14,18,83,8,76,27,63,False
4138557110,36,7,45,1,74,9,67,71,14,32,True
4138456808,56,14,75,70,29,36,71,4,110,35,False
4136419112,50,7,92,112,6,67,78,51,70,26,False
4136006000,121,75,25,40,95,31,70,45,110,2,False
4135240211,48,119,121,110,2,104,61,27,40,8,False
4134719216,71,107,39,41,74,63,121,22,83,114,False
4134641919,121,22,47,42,114,58,75,41,14,73,False
4133977706,12,75,9,92,7,21,106,121,39,87,True
4133640306,121,32,114,74,98,21,75,86,34,106,False
4133222319,51,74,9,44,5,88,109,11,14,69,False
4133174409,93,22,63,20,32,14,1,17,90,75,True
4133038317,28,37,75,41,44,74,14,42,104,9,False
4132541200,109,34,83,96,14,8,101,36,113,27,True
4132259802,94,14,39,34,38,61,36,21,6,83,True
4132227618,5,73,50,12,55,7,68,95,121,26,True
4132131908,121,17,53,63,70,113,78,100,8,101,False
4130685614,100,36,32,1,25,119,74,8,17,14,True
4130351519,70,27,48,75,31,3,36,97,64,1,True
4128459312,9,27,114,83,54,7,42,21,23,31,True
4125098502,21,106,84,86,67,23,110,5,44,119,True
4122411801,20,7,109,17,53,22,121,42,27,106,False
4121785212,44,85,114,14,96,74,2,27,109,98,False
4121274209,44,36,50,10,26,64,1,20,45,74,False
4121177915,56,26,4,70,20,6,121,111,46,39,True
4121123701,20,70,7,34,56,85,64,36,99,19,False
4120682709,53,7,5,67,4,63,75,82,48,14,True
4120007618,74,67,37,70,32,92,6,53,62,112,False
4119937910,74,5,32,8,23,99,20,14,36,4,False
4119335305,95,75,121,19,4,73,71,58,5,70,False
4118331817,121,42,74,26,70,9,3,14,58,46,False
4113157514,63,20,70,34,14,56,42,90,17,50,True
4111090409,74,32,64,95,97,73,14,33,67,37,True
4107879719,121,104,41,75,47,85,34,36,63,25,True
4107683416,97,14,25,5,114,74,26,67,110,31,False
4106195509,3,7,55,109,74,119,90,2,12,106,False
4103855512,74,56,112,21,19,70,75,27,34,2,False
4103169509,67,85,78,39,53,121,74,93,5,7,True
4103032605,22,63,7,41,64,74,70,14,55,5,False
4101653617,27,7,36,107,90,21,57,64,12,74,False
4100563002,97,74,5,14,73,2,27,72,121,32,False
4100268011,67,112,36,63,95,42,4,119,110,7,False
4100051410,36,106,14,30,8,12,75,74,110,52,True
4099505812,21,82,6,32,88,50,121,14,73,67,True
4099341111,32,75,102,106,20,7,34,35,14,119,True
4099177911,9,63,7,121,64,14,4,74,55,27,False
4098729310,51,121,64,113,70,74,75,53,100,6,False
4097873607,42,71,19,114,53,2,81,101,6,70,False
4096210617,119,36,114,97,14,42,59,82,7,5,False
4095855313,121,12,21,28,2,32,119,75,67,36,True
4094974918,17,12,88,107,119,87,34,71,67,74,True
4094692913,92,6,37,121,33,32,63,106,96,27,True
4093902018,5,74,88,7,12,42,59,121,17,21,True
4117207314,119,32,109,21,34,110,70,19,75,17,True
4116951312,105,77,10,88,5,22,101,75,61,35,True
4116465700,9,23,7,67,17,121,52,86,74,42,False
4116189519,28,34,42,70,33,75,5,104,63,17,False
4113227914,86,56,58,14,34,109,78,111,85,30,True
4113176808,104,5,119,109,25,88,7,75,14,59,True
4112042312,4,22,121,25,42,93,83,56,26,74,False
4111931915,1,103,27,31,36,45,5,40,74,56,True
4109254408,42,121,26,25,12,34,31,67,96,75,True
4107420801,22,42,84,63,110,7,64,56,82,67,True
4107029617,72,86,41,5,93,35,14,6,40,121,False
4106235716,42,1,112,85,82,106,63,45,121,102,True
4105439715,97,114,86,34,71,60,59,104,8,27,True
4104109411,79,121,42,70,67,2,30,5,6,64,True
4102277115,67,20,112,17,42,113,119,32,121,9,True
4101136208,34,14,69,5,99,106,79,67,105,7,True
4100647502,119,21,70,12,22,100,59,95,75,34,False
4100468902,9,119,74,3,8,114,75,7,34,14,False
4100015914,106,5,63,14,9,71,8,121,29,22,False
4095652606,12,35,2,110,27,85,72,11,99,26,True
4095607811,12,17,29,31,30,20,34,91,96,1,True
4095546117,17,8,96,84,27,104,87,49,5,70,False
4095481717,22,108,35,8,75,81,36,5,64,73,True
4095041211,35,5,36,31,6,12,26,9,11,69,True
4094458209,121,12,76,2,31,7,70,21,42,101,False
4094406015,32,73,110,67,112,52,109,71,120,20,True
4154370913,26,67,17,112,97,90,88,2,109,7,False
4153977209,4,7,25,73,31,22,114,33,121,8,False
4152505812,95,21,88,17,5,14,73,45,56,27,False
4152463303,70,31,17,21,27,105,68,35,86,83,False
4151790610,32,25,86,110,12,21,95,64,35,84,False
4151121407,22,36,4,20,62,70,83,27,109,92,False
4151096215,59,121,110,42,48,9,5,10,19,75,True
4150590517,12,22,14,7,84,5,42,109,34,121,False
4150049300,6,46,32,2,101,96,74,70,91,7,True
4149884405,67,32,85,17,71,93,7,74,9,27,True
4148423308,34,85,37,18,114,22,77,86,119,12,True
4147563700,56,31,79,48,32,71,74,121,63,42,False
4147225913,63,26,67,113,31,112,9,84,6,20,False
